product_id,product_name,category_id,brand,cost_price,selling_price,weight_kg
8528,Product_08528,43,Brand_178,445.31,603.13,0.81
8529,Product_08529,25,Brand_291,1030.33,1335.59,15.76
8530,Product_08530,44,Brand_141,1636.34,1867.97,22.86
8531,Product_08531,49,Brand_220,1692.86,2446.72,12.66
8532,Product_08532,85,Brand_081,696.61,1002.67,6.35
8533,Product_08533,24,Brand_159,1427.9,1817.78,21.29
8534,Product_08534,62,Brand_214,955.98,1414.87,0.44
8535,Product_08535,29,Brand_063,114.87,142.91,2.66
8536,Product_08536,3,Brand_170,371.65,517.39,5.81
8537,Product_08537,2,Brand_129,191.76,251.11,17.52
8538,Product_08538,31,Brand_023,462.91,640.05,0.69
8539,Product_08539,28,Brand_263,1284.73,1935.37,2.54
8540,Product_08540,97,Brand_073,1528.27,1779.03,10.29
8541,Product_08541,75,Brand_058,396.76,449.73,19.2
8542,Product_08542,10,Brand_121,89.88,128.5,7.17
8543,Product_08543,32,Brand_004,1570.89,2173.59,14.46
8544,Product_08544,52,Brand_244,653.35,919.55,21.5
8545,Product_08545,15,Brand_264,990.4,1357.78,21.46
8546,Product_08546,62,Brand_174,766.47,1168.68,4.49
8547,Product_08547,47,Brand_072,535.38,842.67,9.51
8548,Product_08548,86,Brand_149,1953.67,2523.36,7.29
8549,Product_08549,75,Brand_025,958.39,1258.83,13.56
8550,Product_08550,51,Brand_111,184.76,211.44,12.02
8551,Product_08551,69,Brand_190,248.33,392.1,13.92
8552,Product_08552,3,Brand_193,822.33,1196.05,6.8
8553,Product_08553,58,Brand_266,1159.67,1715.42,14.79
8554,Product_08554,83,Brand_033,28.07,43.53,8.83
8555,Product_08555,15,Brand_010,1441.89,2229.26,4.0
8556,Product_08556,63,Brand_253,1486.28,2231.85,23.0
8557,Product_08557,82,Brand_168,671.08,995.38,11.79
8558,Product_08558,3,Brand_023,1427.61,1834.94,2.45
8559,Product_08559,56,Brand_170,693.7,982.1,16.61
8560,Product_08560,7,Brand_256,129.41,148.5,1.37
8561,Product_08561,32,Brand_190,682.31,1065.8,21.15
8562,Product_08562,51,Brand_128,1610.62,2497.72,1.35
8563,Product_08563,54,Brand_053,289.66,381.96,14.55
8564,Product_08564,48,Brand_177,1877.91,2591.44,14.22
8565,Product_08565,96,Brand_018,174.21,256.04,13.07
8566,Product_08566,37,Brand_052,531.61,695.94,16.87
8567,Product_08567,33,Brand_204,193.68,304.33,6.47
8568,Product_08568,69,Brand_015,1953.73,2762.34,2.87
8569,Product_08569,66,Brand_232,543.04,714.3,4.09
8570,Product_08570,90,Brand_099,678.89,1059.75,9.4
8571,Product_08571,52,Brand_211,464.12,593.5,12.12
8572,Product_08572,11,Brand_018,497.32,654.65,4.1
8573,Product_08573,11,Brand_076,1962.77,3029.78,7.05
8574,Product_08574,96,Brand_185,1115.94,1348.94,13.49
8575,Product_08575,19,Brand_226,425.06,519.12,21.61
8576,Product_08576,1,Brand_060,517.15,775.88,8.04
8577,Product_08577,28,Brand_192,373.8,416.95,8.1
8578,Product_08578,96,Brand_110,799.23,1129.12,8.7
8579,Product_08579,17,Brand_156,863.45,1069.03,11.94
8580,Product_08580,9,Brand_060,1131.68,1700.89,15.54
8581,Product_08581,41,Brand_105,1200.47,1424.9,10.55
8582,Product_08582,3,Brand_128,842.62,1342.1,1.0
8583,Product_08583,79,Brand_137,1496.84,1927.81,15.37
8584,Product_08584,30,Brand_060,930.31,1233.83,16.57
8585,Product_08585,47,Brand_036,666.94,790.7,10.84
8586,Product_08586,65,Brand_020,1152.43,1282.71,4.84
8587,Product_08587,94,Brand_227,1709.96,2222.01,18.92
8588,Product_08588,20,Brand_260,1299.5,1574.07,21.69
8589,Product_08589,40,Brand_162,1073.87,1413.63,9.42
8590,Product_08590,68,Brand_275,610.13,708.51,12.07
8591,Product_08591,57,Brand_140,523.06,711.32,14.12
8592,Product_08592,19,Brand_178,867.97,1019.77,10.71
8593,Product_08593,97,Brand_023,608.51,700.44,13.46
8594,Product_08594,91,Brand_159,1295.65,1783.34,16.11
8595,Product_08595,66,Brand_044,577.82,692.62,20.27
8596,Product_08596,18,Brand_239,1250.54,1405.62,20.29
8597,Product_08597,18,Brand_202,1706.61,2310.95,11.1
8598,Product_08598,66,Brand_202,619.35,913.7,0.51
8599,Product_08599,90,Brand_182,1628.81,1831.24,13.8
8600,Product_08600,44,Brand_194,1520.81,2152.36,7.75
8601,Product_08601,51,Brand_030,1098.68,1629.61,3.24
8602,Product_08602,55,Brand_152,1975.98,2682.65,2.42
8603,Product_08603,75,Brand_094,243.11,286.79,2.77
8604,Product_08604,4,Brand_233,1830.39,2901.85,5.47
8605,Product_08605,33,Brand_226,1118.33,1534.62,15.61
8606,Product_08606,92,Brand_214,130.02,156.62,14.49
8607,Product_08607,41,Brand_233,1124.88,1728.05,16.38
8608,Product_08608,22,Brand_017,678.64,1068.49,0.25
8609,Product_08609,5,Brand_039,462.81,680.53,10.81
8610,Product_08610,86,Brand_093,1302.28,2076.14,5.11
8611,Product_08611,22,Brand_043,1366.48,1702.56,24.35
8612,Product_08612,97,Brand_099,413.14,636.72,4.46
8613,Product_08613,16,Brand_283,924.19,1053.59,14.8
8614,Product_08614,71,Brand_128,1534.4,2104.54,15.07
8615,Product_08615,4,Brand_215,1045.14,1485.38,10.17
8616,Product_08616,24,Brand_128,869.21,1034.19,23.72
8617,Product_08617,75,Brand_001,1780.64,1976.52,15.58
8618,Product_08618,4,Brand_030,1572.03,1759.39,14.08
8619,Product_08619,61,Brand_002,832.08,1233.6,9.45
8620,Product_08620,34,Brand_178,689.83,1068.99,17.4
8621,Product_08621,90,Brand_162,1701.39,2126.26,1.33
8622,Product_08622,65,Brand_012,1746.87,2461.06,14.49
8623,Product_08623,22,Brand_144,394.07,498.18,15.39
8624,Product_08624,75,Brand_227,1126.95,1337.28,13.58
8625,Product_08625,78,Brand_131,1425.46,2227.84,7.87
8626,Product_08626,84,Brand_120,554.4,806.8,24.95
8627,Product_08627,51,Brand_159,1256.63,1939.23,5.7
8628,Product_08628,67,Brand_274,64.5,89.45,10.44
8629,Product_08629,73,Brand_208,992.74,1107.8,19.6
8630,Product_08630,74,Brand_170,297.69,427.12,9.69
8631,Product_08631,61,Brand_223,1413.7,2213.75,8.25
8632,Product_08632,59,Brand_070,1451.43,1617.15,0.45
8633,Product_08633,19,Brand_282,1690.52,2457.57,10.52
8634,Product_08634,28,Brand_287,1036.43,1362.42,14.0
8635,Product_08635,49,Brand_265,1093.03,1599.28,6.8
8636,Product_08636,49,Brand_108,1365.06,2109.17,7.8
8637,Product_08637,50,Brand_086,677.89,1011.24,23.34
8638,Product_08638,16,Brand_174,413.62,530.16,7.31
8639,Product_08639,78,Brand_230,611.93,683.46,15.42
8640,Product_08640,46,Brand_017,1843.17,2825.91,18.22
8641,Product_08641,69,Brand_255,243.99,299.22,4.25
8642,Product_08642,43,Brand_005,1404.52,1789.51,19.72
8643,Product_08643,24,Brand_258,799.97,1004.01,23.64
8644,Product_08644,32,Brand_092,901.37,1204.48,19.28
8645,Product_08645,5,Brand_099,753.08,977.77,17.39
8646,Product_08646,63,Brand_051,966.45,1411.33,23.61
8647,Product_08647,18,Brand_119,845.31,930.01,14.74
8648,Product_08648,60,Brand_279,235.0,306.05,7.93
8649,Product_08649,91,Brand_034,933.21,1217.02,7.27
8650,Product_08650,53,Brand_137,1206.22,1824.48,7.1
8651,Product_08651,19,Brand_183,282.6,351.69,15.67
8652,Product_08652,65,Brand_107,1007.75,1128.05,17.96
8653,Product_08653,82,Brand_171,708.6,861.79,16.07
8654,Product_08654,55,Brand_174,767.78,1054.88,2.49
8655,Product_08655,56,Brand_101,85.29,134.18,9.43
8656,Product_08656,26,Brand_041,1998.39,3082.94,18.28
8657,Product_08657,88,Brand_061,1993.8,2813.64,2.4
8658,Product_08658,44,Brand_098,1466.45,1629.27,18.04
8659,Product_08659,42,Brand_165,79.89,113.1,10.45
8660,Product_08660,60,Brand_189,110.55,156.88,7.16
8661,Product_08661,81,Brand_259,1216.71,1633.62,16.98
8662,Product_08662,30,Brand_015,1396.78,2108.82,9.27
8663,Product_08663,36,Brand_143,372.95,513.01,14.19
8664,Product_08664,25,Brand_182,1682.4,1925.07,5.06
8665,Product_08665,18,Brand_083,176.97,205.87,10.63
8666,Product_08666,44,Brand_091,805.74,1049.89,0.94
8667,Product_08667,17,Brand_282,1921.91,2373.88,12.31
8668,Product_08668,21,Brand_088,568.78,858.73,19.67
8669,Product_08669,59,Brand_085,988.52,1368.12,18.33
8670,Product_08670,69,Brand_208,305.8,450.16,20.54
8671,Product_08671,7,Brand_164,1049.73,1214.97,15.33
8672,Product_08672,71,Brand_013,1129.03,1341.5,5.8
8673,Product_08673,34,Brand_270,1519.38,1811.15,8.2
8674,Product_08674,41,Brand_239,252.05,314.86,2.0
8675,Product_08675,37,Brand_152,1734.19,2702.95,19.29
8676,Product_08676,23,Brand_266,77.66,99.61,23.08
8677,Product_08677,23,Brand_234,491.7,629.43,6.33
8678,Product_08678,19,Brand_169,306.54,465.44,0.25
8679,Product_08679,34,Brand_113,469.78,532.41,6.13
8680,Product_08680,90,Brand_066,1728.73,2219.55,20.42
8681,Product_08681,11,Brand_214,1189.36,1770.48,4.63
8682,Product_08682,41,Brand_002,1601.18,2143.81,12.92
8683,Product_08683,14,Brand_033,1704.7,1991.41,19.31
8684,Product_08684,8,Brand_295,580.48,766.97,19.56
8685,Product_08685,81,Brand_278,620.31,777.58,1.25
8686,Product_08686,42,Brand_055,80.82,106.58,17.68
8687,Product_08687,24,Brand_242,1527.7,2095.72,17.44
8688,Product_08688,73,Brand_091,1723.59,2649.14,20.53
8689,Product_08689,11,Brand_294,1223.87,1712.98,11.64
8690,Product_08690,90,Brand_275,1196.72,1902.46,10.58
8691,Product_08691,7,Brand_065,1721.02,2317.7,10.39
8692,Product_08692,33,Brand_062,76.23,99.62,20.93
8693,Product_08693,69,Brand_219,699.75,1071.64,12.75
8694,Product_08694,84,Brand_136,326.03,430.22,18.5
8695,Product_08695,64,Brand_216,73.07,113.61,3.11
8696,Product_08696,46,Brand_277,973.3,1180.08,20.42
8697,Product_08697,38,Brand_259,341.94,420.08,7.07
8698,Product_08698,75,Brand_013,1773.78,2748.72,14.07
8699,Product_08699,18,Brand_003,360.93,409.42,7.11
8700,Product_08700,22,Brand_252,273.34,316.89,13.28
8701,Product_08701,66,Brand_203,1391.78,1668.12,11.47
8702,Product_08702,1,Brand_179,1658.43,1972.59,6.5
8703,Product_08703,75,Brand_130,571.07,884.51,6.89
8704,Product_08704,37,Brand_113,784.21,1083.63,10.06
8705,Product_08705,34,Brand_107,594.66,673.37,19.76
8706,Product_08706,10,Brand_254,569.79,690.2,21.19
8707,Product_08707,15,Brand_155,153.22,220.88,17.19
8708,Product_08708,55,Brand_189,1624.77,1909.56,3.85
8709,Product_08709,22,Brand_112,1663.49,2071.44,24.06
8710,Product_08710,63,Brand_279,1789.21,2443.83,8.22
8711,Product_08711,36,Brand_011,150.3,181.08,21.83
8712,Product_08712,58,Brand_207,357.54,465.57,4.63
8713,Product_08713,33,Brand_284,1582.68,1892.57,9.7
8714,Product_08714,61,Brand_005,1961.62,2255.58,2.96
8715,Product_08715,74,Brand_278,596.76,677.28,24.45
8716,Product_08716,88,Brand_107,1847.65,2235.32,19.11
8717,Product_08717,48,Brand_171,1547.97,1793.32,13.02
8718,Product_08718,27,Brand_072,1448.41,1900.09,11.23
8719,Product_08719,51,Brand_268,557.9,771.78,11.37
8720,Product_08720,29,Brand_057,1184.3,1414.84,16.6
8721,Product_08721,32,Brand_300,271.59,375.34,13.89
8722,Product_08722,38,Brand_027,1882.36,2979.6,8.82
8723,Product_08723,49,Brand_007,515.17,764.19,3.59
8724,Product_08724,80,Brand_168,1772.62,2281.1,22.56
8725,Product_08725,52,Brand_118,806.4,971.21,19.43
8726,Product_08726,44,Brand_272,1845.6,2740.41,11.05
8727,Product_08727,82,Brand_136,1952.94,2222.86,6.45
8728,Product_08728,16,Brand_180,1904.58,2906.95,10.94
8729,Product_08729,83,Brand_058,1334.58,1795.33,16.35
8730,Product_08730,65,Brand_071,1152.52,1421.95,12.53
8731,Product_08731,23,Brand_234,691.68,864.74,8.44
8732,Product_08732,66,Brand_270,1813.78,2456.58,16.12
8733,Product_08733,13,Brand_047,609.11,708.48,2.54
8734,Product_08734,94,Brand_172,1109.03,1256.23,14.84
8735,Product_08735,74,Brand_015,1592.75,1918.9,0.46
8736,Product_08736,2,Brand_125,258.23,392.83,7.78
8737,Product_08737,14,Brand_020,27.59,42.72,15.82
8738,Product_08738,29,Brand_124,498.88,722.68,18.13
8739,Product_08739,36,Brand_103,545.29,691.47,13.45
8740,Product_08740,4,Brand_163,1440.9,2158.01,6.14
8741,Product_08741,86,Brand_281,1144.72,1635.42,12.35
8742,Product_08742,37,Brand_095,1765.57,2438.86,16.71
8743,Product_08743,61,Brand_047,969.18,1113.93,14.49
8744,Product_08744,66,Brand_146,1024.48,1500.7,12.22
8745,Product_08745,67,Brand_212,378.79,501.98,10.22
8746,Product_08746,71,Brand_249,1650.75,1921.67,17.63
8747,Product_08747,97,Brand_195,1558.96,1823.76,22.24
8748,Product_08748,11,Brand_271,432.65,591.76,0.29
8749,Product_08749,85,Brand_038,674.31,984.1,17.93
8750,Product_08750,10,Brand_016,1140.35,1544.73,8.2
8751,Product_08751,66,Brand_177,1176.89,1809.21,22.93
8752,Product_08752,31,Brand_061,961.13,1526.25,16.45
8753,Product_08753,14,Brand_232,706.11,979.82,20.71
8754,Product_08754,92,Brand_300,1708.15,2422.8,1.2
8755,Product_08755,26,Brand_199,1061.21,1567.46,6.9
8756,Product_08756,94,Brand_101,1554.46,2177.54,12.69
8757,Product_08757,96,Brand_268,1075.77,1379.49,3.52
8758,Product_08758,24,Brand_159,1256.37,1981.59,14.83
8759,Product_08759,78,Brand_111,1801.98,2037.16,14.52
8760,Product_08760,61,Brand_283,1599.58,2281.5,7.47
8761,Product_08761,44,Brand_084,1388.29,1748.87,7.43
8762,Product_08762,75,Brand_225,393.25,612.29,4.87
8763,Product_08763,83,Brand_219,1192.69,1623.57,18.83
8764,Product_08764,39,Brand_062,926.82,1400.1,3.64
8765,Product_08765,79,Brand_140,706.33,1093.72,24.17
8766,Product_08766,34,Brand_260,1615.36,2437.84,6.0
8767,Product_08767,46,Brand_225,87.64,106.73,18.8
8768,Product_08768,15,Brand_160,1053.66,1332.71,24.67
8769,Product_08769,67,Brand_237,209.44,320.05,8.31
8770,Product_08770,2,Brand_033,711.95,943.07,19.48
8771,Product_08771,50,Brand_040,828.74,1318.96,17.66
8772,Product_08772,19,Brand_011,1166.53,1629.53,20.18
8773,Product_08773,52,Brand_084,453.77,565.58,19.24
8774,Product_08774,30,Brand_299,228.92,253.13,18.8
8775,Product_08775,53,Brand_282,1023.29,1469.55,23.17
8776,Product_08776,89,Brand_116,1954.59,2938.41,11.28
8777,Product_08777,4,Brand_183,1556.76,1968.37,8.11
8778,Product_08778,71,Brand_211,194.2,242.96,24.54
8779,Product_08779,33,Brand_068,1195.85,1692.82,21.66
8780,Product_08780,81,Brand_064,889.83,1280.13,13.32
8781,Product_08781,20,Brand_105,1655.68,2430.16,4.9
8782,Product_08782,54,Brand_149,381.78,505.3,19.82
8783,Product_08783,5,Brand_242,1323.28,1631.76,17.05
8784,Product_08784,36,Brand_049,697.0,1044.25,21.76
8785,Product_08785,37,Brand_198,1857.36,2737.77,4.18
8786,Product_08786,10,Brand_050,385.23,535.26,22.34
8787,Product_08787,37,Brand_116,1866.6,2320.06,4.11
8788,Product_08788,31,Brand_189,696.51,1093.19,21.89
8789,Product_08789,82,Brand_053,1948.43,2894.4,12.32
8790,Product_08790,2,Brand_234,768.75,947.05,12.99
8791,Product_08791,46,Brand_037,944.17,1120.0,6.69
8792,Product_08792,26,Brand_093,714.77,881.8,13.99
8793,Product_08793,76,Brand_019,1377.78,1922.37,10.45
8794,Product_08794,26,Brand_074,1615.05,2023.99,4.23
8795,Product_08795,28,Brand_004,297.5,432.05,20.7
8796,Product_08796,4,Brand_022,1676.89,2426.88,15.84
8797,Product_08797,13,Brand_118,1404.42,1621.52,6.45
8798,Product_08798,65,Brand_043,656.41,831.47,12.13
8799,Product_08799,9,Brand_168,1066.89,1290.05,3.66
8800,Product_08800,89,Brand_177,968.22,1478.89,15.41
8801,Product_08801,5,Brand_209,1200.69,1645.91,16.25
8802,Product_08802,86,Brand_047,188.66,251.96,23.42
8803,Product_08803,84,Brand_141,1626.03,2170.09,7.92
8804,Product_08804,67,Brand_148,1375.26,1660.74,4.02
8805,Product_08805,3,Brand_108,331.94,474.79,5.97
8806,Product_08806,75,Brand_022,1443.29,2147.14,12.13
8807,Product_08807,99,Brand_106,1720.24,2245.74,12.82
8808,Product_08808,39,Brand_299,541.01,704.48,21.84
8809,Product_08809,63,Brand_003,1710.51,2546.55,13.37
8810,Product_08810,63,Brand_121,1508.32,1777.0,11.45
8811,Product_08811,6,Brand_155,181.32,212.51,6.91
8812,Product_08812,49,Brand_273,826.11,935.37,6.72
8813,Product_08813,5,Brand_126,272.78,418.55,4.4
8814,Product_08814,14,Brand_133,1549.26,1908.76,18.82
8815,Product_08815,53,Brand_015,545.57,760.18,7.49
8816,Product_08816,27,Brand_028,198.63,251.11,15.42
8817,Product_08817,7,Brand_206,402.9,579.93,8.9
8818,Product_08818,41,Brand_079,1159.87,1648.71,15.73
8819,Product_08819,48,Brand_240,299.84,409.1,8.63
8820,Product_08820,6,Brand_146,1231.92,1669.79,17.34
8821,Product_08821,77,Brand_071,353.28,425.3,21.23
8822,Product_08822,65,Brand_054,645.05,874.21,17.47
8823,Product_08823,40,Brand_042,53.39,73.39,24.49
8824,Product_08824,85,Brand_112,1163.63,1597.75,14.16
8825,Product_08825,16,Brand_246,376.54,416.37,23.51
8826,Product_08826,62,Brand_086,663.97,996.92,9.61
8827,Product_08827,39,Brand_132,640.37,930.45,8.87
8828,Product_08828,32,Brand_006,808.31,1037.9,16.57
8829,Product_08829,32,Brand_041,1492.22,2320.0,3.47
8830,Product_08830,96,Brand_171,675.25,1044.01,19.46
8831,Product_08831,81,Brand_196,192.54,263.07,8.55
8832,Product_08832,67,Brand_280,1298.08,1746.0,23.42
8833,Product_08833,89,Brand_284,984.93,1358.75,2.23
8834,Product_08834,29,Brand_186,1274.33,1718.53,22.25
8835,Product_08835,21,Brand_289,1010.4,1398.0,8.98
8836,Product_08836,34,Brand_129,1379.47,2196.65,14.05
8837,Product_08837,8,Brand_230,258.39,313.85,2.17
8838,Product_08838,65,Brand_250,466.15,605.11,17.87
8839,Product_08839,59,Brand_276,142.76,158.98,24.69
8840,Product_08840,29,Brand_217,1033.16,1351.72,17.13
8841,Product_08841,40,Brand_031,1332.02,2033.25,17.5
8842,Product_08842,57,Brand_195,1574.64,2344.83,24.29
8843,Product_08843,77,Brand_056,572.2,842.54,19.48
8844,Product_08844,34,Brand_023,1711.08,2377.86,21.98
8845,Product_08845,41,Brand_106,644.19,920.39,9.66
8846,Product_08846,21,Brand_034,387.78,478.5,13.22
8847,Product_08847,65,Brand_183,812.07,977.41,4.05
8848,Product_08848,41,Brand_285,1159.22,1646.65,2.28
8849,Product_08849,95,Brand_076,1115.89,1383.6,1.74
8850,Product_08850,79,Brand_103,1181.99,1357.6,3.57
8851,Product_08851,3,Brand_292,1772.71,2612.53,20.96
8852,Product_08852,53,Brand_192,1645.91,2589.94,10.36
8853,Product_08853,24,Brand_067,1106.47,1394.6,7.73
8854,Product_08854,48,Brand_201,1910.19,2717.57,14.42
8855,Product_08855,21,Brand_239,1098.68,1488.85,10.65
8856,Product_08856,33,Brand_064,1495.51,2079.15,22.3
8857,Product_08857,47,Brand_216,804.73,1039.43,19.96
8858,Product_08858,78,Brand_300,422.56,516.9,8.06
8859,Product_08859,9,Brand_261,703.0,902.55,2.0
8860,Product_08860,94,Brand_267,116.09,137.47,22.94
8861,Product_08861,19,Brand_082,640.16,910.2,15.58
8862,Product_08862,6,Brand_167,1761.55,2370.85,17.98
8863,Product_08863,94,Brand_033,1047.72,1641.5,15.61
8864,Product_08864,40,Brand_231,795.17,990.55,16.04
8865,Product_08865,72,Brand_173,1630.05,2033.04,22.45
8866,Product_08866,12,Brand_062,251.04,365.63,9.25
8867,Product_08867,32,Brand_066,1648.83,2074.35,7.18
8868,Product_08868,22,Brand_155,1981.48,2872.09,24.86
8869,Product_08869,97,Brand_054,1653.25,2547.76,11.91
8870,Product_08870,21,Brand_068,269.64,378.01,16.09
8871,Product_08871,51,Brand_137,470.89,659.59,6.97
8872,Product_08872,28,Brand_016,533.64,822.38,23.29
8873,Product_08873,83,Brand_181,1496.41,2078.82,16.15
8874,Product_08874,42,Brand_158,959.32,1130.88,7.76
8875,Product_08875,89,Brand_280,1395.92,1614.09,8.08
8876,Product_08876,50,Brand_216,1099.06,1368.33,11.7
8877,Product_08877,31,Brand_228,1118.75,1387.16,19.14
8878,Product_08878,42,Brand_154,1785.97,2487.16,6.52
8879,Product_08879,45,Brand_254,746.31,984.68,22.3
8880,Product_08880,98,Brand_127,1634.46,2436.62,15.14
8881,Product_08881,83,Brand_232,1721.72,2569.04,4.95
8882,Product_08882,66,Brand_278,1235.22,1771.0,15.22
8883,Product_08883,83,Brand_217,525.31,757.79,11.32
8884,Product_08884,100,Brand_047,781.79,1194.84,20.61
8885,Product_08885,1,Brand_069,1617.5,2074.62,19.95
8886,Product_08886,20,Brand_042,886.1,1011.39,1.6
8887,Product_08887,38,Brand_215,170.08,207.11,17.65
8888,Product_08888,9,Brand_214,946.5,1092.7,11.06
8889,Product_08889,7,Brand_206,451.34,507.9,23.04
8890,Product_08890,20,Brand_085,1606.14,2500.32,11.16
8891,Product_08891,41,Brand_243,1956.54,2451.72,0.94
8892,Product_08892,89,Brand_086,1866.58,2638.91,7.93
8893,Product_08893,6,Brand_146,1067.71,1178.78,12.01
8894,Product_08894,81,Brand_243,472.15,662.07,8.36
8895,Product_08895,60,Brand_274,1172.29,1616.83,19.22
8896,Product_08896,79,Brand_066,1903.66,3008.26,15.0
8897,Product_08897,45,Brand_022,1896.87,2160.53,7.24
8898,Product_08898,74,Brand_019,1781.09,2021.17,7.45
8899,Product_08899,51,Brand_124,852.66,1325.57,18.49
8900,Product_08900,82,Brand_052,1810.36,2896.35,3.44
8901,Product_08901,3,Brand_020,316.55,466.27,5.91
8902,Product_08902,2,Brand_158,950.97,1143.71,11.4
8903,Product_08903,34,Brand_066,507.51,622.43,15.08
8904,Product_08904,77,Brand_159,348.64,427.06,23.51
8905,Product_08905,31,Brand_290,804.08,1115.15,19.98
8906,Product_08906,23,Brand_057,136.61,178.85,4.32
8907,Product_08907,71,Brand_249,1136.19,1780.41,8.18
8908,Product_08908,11,Brand_144,577.67,834.03,16.27
8909,Product_08909,91,Brand_100,40.2,61.96,5.28
8910,Product_08910,26,Brand_122,1969.62,2222.93,5.77
8911,Product_08911,78,Brand_091,391.73,473.27,21.87
8912,Product_08912,97,Brand_062,1273.17,1936.88,14.49
8913,Product_08913,36,Brand_126,742.39,1144.31,6.04
8914,Product_08914,74,Brand_007,1966.41,2547.33,2.26
8915,Product_08915,86,Brand_053,1770.01,2392.91,19.04
8916,Product_08916,97,Brand_211,1358.48,1700.72,23.96
8917,Product_08917,34,Brand_090,555.04,820.93,10.17
8918,Product_08918,64,Brand_009,963.96,1476.15,5.76
8919,Product_08919,2,Brand_100,1611.56,2263.73,22.21
8920,Product_08920,22,Brand_259,297.01,402.71,13.52
8921,Product_08921,45,Brand_156,165.08,232.83,15.48
8922,Product_08922,1,Brand_093,467.45,554.87,19.06
8923,Product_08923,91,Brand_163,624.74,901.43,4.24
8924,Product_08924,7,Brand_085,1185.56,1506.43,22.92
8925,Product_08925,14,Brand_084,1635.14,2455.83,22.85
8926,Product_08926,22,Brand_006,1874.19,2539.06,10.17
8927,Product_08927,19,Brand_151,1258.33,1822.52,18.95
8928,Product_08928,14,Brand_262,1398.5,2030.28,18.56
8929,Product_08929,10,Brand_216,1538.99,1804.21,6.99
8930,Product_08930,68,Brand_013,1768.4,2713.25,21.26
8931,Product_08931,6,Brand_037,777.06,881.86,10.69
8932,Product_08932,71,Brand_019,1790.29,2102.89,16.02
8933,Product_08933,5,Brand_039,1937.63,2499.09,1.39
8934,Product_08934,55,Brand_181,1157.01,1793.0,4.69
8935,Product_08935,37,Brand_231,46.82,54.88,10.53
8936,Product_08936,21,Brand_196,1465.5,2235.32,20.3
8937,Product_08937,5,Brand_147,1378.52,2089.74,20.72
8938,Product_08938,15,Brand_159,704.0,889.8,21.93
8939,Product_08939,42,Brand_124,1295.95,1833.23,9.05
8940,Product_08940,38,Brand_123,1643.67,2570.24,11.28
8941,Product_08941,10,Brand_029,1643.09,1845.47,24.93
8942,Product_08942,68,Brand_058,287.79,318.37,11.5
8943,Product_08943,71,Brand_192,1141.21,1495.62,1.21
8944,Product_08944,38,Brand_248,681.61,765.52,12.35
8945,Product_08945,54,Brand_147,1358.26,1989.67,19.29
8946,Product_08946,49,Brand_293,644.27,911.46,7.75
8947,Product_08947,49,Brand_078,908.48,1067.98,21.17
8948,Product_08948,26,Brand_034,749.23,1023.53,21.32
8949,Product_08949,98,Brand_166,1932.49,3088.03,8.45
8950,Product_08950,18,Brand_178,315.54,393.87,0.64
8951,Product_08951,90,Brand_269,742.95,968.44,18.77
8952,Product_08952,23,Brand_093,996.38,1511.07,22.21
8953,Product_08953,55,Brand_120,278.2,363.15,9.19
8954,Product_08954,59,Brand_286,947.97,1166.88,18.79
8955,Product_08955,80,Brand_171,1225.51,1934.08,11.23
8956,Product_08956,95,Brand_106,1587.02,2489.78,10.51
8957,Product_08957,62,Brand_214,591.38,674.88,11.12
8958,Product_08958,89,Brand_115,398.19,578.38,13.81
8959,Product_08959,56,Brand_073,1071.82,1555.18,6.52
8960,Product_08960,82,Brand_034,1009.67,1328.53,9.98
8961,Product_08961,33,Brand_091,1572.88,1935.76,5.11
8962,Product_08962,28,Brand_223,1690.11,2079.04,4.2
8963,Product_08963,77,Brand_185,1376.18,1578.42,7.74
8964,Product_08964,93,Brand_208,1023.51,1197.08,19.25
8965,Product_08965,84,Brand_190,533.04,613.99,18.8
8966,Product_08966,7,Brand_272,853.99,1281.42,9.61
8967,Product_08967,56,Brand_187,876.13,1400.55,2.5
8968,Product_08968,58,Brand_250,881.94,1236.46,0.12
8969,Product_08969,52,Brand_254,1448.16,1653.69,21.23
8970,Product_08970,54,Brand_236,1122.97,1566.12,3.03
8971,Product_08971,93,Brand_156,1493.1,2316.43,21.71
8972,Product_08972,96,Brand_235,709.56,794.42,16.36
8973,Product_08973,84,Brand_155,1243.58,1909.33,3.29
8974,Product_08974,50,Brand_133,649.28,954.49,20.1
8975,Product_08975,32,Brand_184,87.29,109.63,7.56
8976,Product_08976,16,Brand_056,1106.08,1390.55,11.04
8977,Product_08977,29,Brand_050,622.49,898.53,5.03
8978,Product_08978,49,Brand_288,297.31,440.04,14.4
8979,Product_08979,61,Brand_224,332.29,478.2,4.07
8980,Product_08980,68,Brand_230,98.78,119.36,2.86
8981,Product_08981,62,Brand_146,1967.4,2601.89,2.17
8982,Product_08982,47,Brand_111,332.97,447.4,12.01
8983,Product_08983,96,Brand_165,1054.06,1396.24,1.92
8984,Product_08984,53,Brand_165,626.92,767.64,24.99
8985,Product_08985,11,Brand_215,662.08,877.7,4.42
8986,Product_08986,53,Brand_110,1441.88,2013.0,0.6
8987,Product_08987,85,Brand_049,373.96,496.3,10.92
8988,Product_08988,26,Brand_178,258.31,317.53,14.97
8989,Product_08989,52,Brand_087,903.64,1005.4,19.81
8990,Product_08990,40,Brand_170,730.62,928.54,21.31
8991,Product_08991,86,Brand_091,1390.67,1564.69,14.71
